Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","001","World","5110","Area","6620","Cropland","1973","1973","1000 ha","1395314.2767","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1974","1974","1000 ha","1393717.6795","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1975","1975","1000 ha","1393163.2722","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1976","1976","1000 ha","1399932.9082","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1977","1977","1000 ha","1400596.9843","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1978","1978","1000 ha","1409955.6004","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1979","1979","1000 ha","1414735.5331","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1980","1980","1000 ha","1420025.3538","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1981","1981","1000 ha","1420313.3585","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1982","1982","1000 ha","1431234.4213","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1983","1983","1000 ha","1437305.994","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1984","1984","1000 ha","1456329.7167","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1985","1985","1000 ha","1472680.5165","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1986","1986","1000 ha","1480215.8742","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1987","1987","1000 ha","1483643.5649","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1988","1988","1000 ha","1483537.1276","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1989","1989","1000 ha","1484211.7904","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1990","1990","1000 ha","1485934.8531","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1991","1991","1000 ha","1489447.0428","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1992","1992","1000 ha","1485858.8585","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1993","1993","1000 ha","1486154.8413","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1994","1994","1000 ha","1485208.014","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1995","1995","1000 ha","1485565.614","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1996","1996","1000 ha","1485798.534","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1997","1997","1000 ha","1490783.344","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1998","1998","1000 ha","1490969.804","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","1999","1999","1000 ha","1495022.404","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2000","2000","1000 ha","1492425.344","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2001","2001","1000 ha","1492694.9392","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2002","2002","1000 ha","1490702.9429","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2003","2003","1000 ha","1498926.3673","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2004","2004","1000 ha","1505080.8518","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2005","2005","1000 ha","1510244.1062","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2006","2006","1000 ha","1507939.9807","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2007","2007","1000 ha","1510504.1751","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2008","2008","1000 ha","1511770.3696","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2009","2009","1000 ha","1516288.9602","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2010","2010","1000 ha","1521319.584","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2011","2011","1000 ha","1532845.387","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2012","2012","1000 ha","1541981.6038","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2013","2013","1000 ha","1546678.7557","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2014","2014","1000 ha","1548312.6856","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2015","2015","1000 ha","1550307.9098","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2016","2016","1000 ha","1553292.5541","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2017","2017","1000 ha","1562596.131","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2018","2018","1000 ha","1562293.7222","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2019","2019","1000 ha","1560853.751","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6620","Cropland","2020","2020","1000 ha","1561667.6816","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1961","1961","1000 ha","1271872.8003","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1962","1962","1000 ha","1273620.6073","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1963","1963","1000 ha","1280942.4004","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1964","1964","1000 ha","1282643.9089","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1965","1965","1000 ha","1287440.8692","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1966","1966","1000 ha","1286294.7586","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1967","1967","1000 ha","1287328.4515","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1968","1968","1000 ha","1298195.3769","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1969","1969","1000 ha","1310845.278","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1970","1970","1000 ha","1305337.0246","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1971","1971","1000 ha","1299657.304","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1972","1972","1000 ha","1300265.894","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1973","1973","1000 ha","1306041.8767","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1974","1974","1000 ha","1303354.1795","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1975","1975","1000 ha","1301762.8722","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1976","1976","1000 ha","1307087.5082","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1977","1977","1000 ha","1306374.4843","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1978","1978","1000 ha","1314518.3004","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1979","1979","1000 ha","1317954.6331","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1980","1980","1000 ha","1321658.9538","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1981","1981","1000 ha","1321134.3585","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1982","1982","1000 ha","1331412.3213","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1983","1983","1000 ha","1336080.394","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1984","1984","1000 ha","1354638.7167","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1985","1985","1000 ha","1368851.4165","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1986","1986","1000 ha","1373748.1822","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1987","1987","1000 ha","1373979.3149","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1988","1988","1000 ha","1371587.1276","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1989","1989","1000 ha","1371001.4404","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1990","1990","1000 ha","1370363.0531","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1991","1991","1000 ha","1372874.2757","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1992","1992","1000 ha","1367873.6585","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1993","1993","1000 ha","1365746.4413","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1994","1994","1000 ha","1361923.004","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1995","1995","1000 ha","1361115.804","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1996","1996","1000 ha","1360029.424","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1997","1997","1000 ha","1363493.824","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1998","1998","1000 ha","1362319.584","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","1999","1999","1000 ha","1363555.284","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2000","2000","1000 ha","1359172.494","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2001","2001","1000 ha","1357068.1684","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2002","2002","1000 ha","1353716.7929","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2003","2003","1000 ha","1359704.7973","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2004","2004","1000 ha","1363102.8518","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2005","2005","1000 ha","1365371.8662","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2006","2006","1000 ha","1360414.1707","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2007","2007","1000 ha","1359602.6751","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2008","2008","1000 ha","1359281.4896","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2009","2009","1000 ha","1361439.1102","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2010","2010","1000 ha","1363504.214","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2011","2011","1000 ha","1372608.269","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2012","2012","1000 ha","1379781.8738","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2013","2013","1000 ha","1382845.5044","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2014","2014","1000 ha","1383765.7493","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2015","2015","1000 ha","1383972.3498","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2016","2016","1000 ha","1385363.9246","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2017","2017","1000 ha","1391178.5148","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2018","2018","1000 ha","1389750.0479","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2019","2019","1000 ha","1387062.3485","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6621","Arable land","2020","2020","1000 ha","1387172.6596","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2001","2001","1000 ha","962886.0548","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2002","2002","1000 ha","962765.4447","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2003","2003","1000 ha","968045.5334","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2004","2004","1000 ha","975144.4688","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2005","2005","1000 ha","979599.5169","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2006","2006","1000 ha","981870.6","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2007","2007","1000 ha","985544.6808","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2008","2008","1000 ha","995962.4494","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2009","2009","1000 ha","1005533.2396","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2010","2010","1000 ha","1011424.3059","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2011","2011","1000 ha","1027831.4399","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2012","2012","1000 ha","1037125.5352","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2013","2013","1000 ha","1048497.7089","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2014","2014","1000 ha","1052816.4343","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2015","2015","1000 ha","1050691.2286","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2016","2016","1000 ha","1052748.0613","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2017","2017","1000 ha","1058118.657","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2018","2018","1000 ha","1053888.6298","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2019","2019","1000 ha","1057091.1874","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6630","Land under temporary crops","2020","2020","1000 ha","1061386.5881","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2001","2001","1000 ha","189236.9734","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2002","2002","1000 ha","189129.2054","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2003","2003","1000 ha","178934.9364","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2004","2004","1000 ha","184095.8746","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2005","2005","1000 ha","182457.469","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2006","2006","1000 ha","177314.5158","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2007","2007","1000 ha","174022.5285","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2008","2008","1000 ha","172136.0973","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2009","2009","1000 ha","169776.76","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2010","2010","1000 ha","163079.4531","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2011","2011","1000 ha","160472.8679","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2012","2012","1000 ha","156802.4715","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2013","2013","1000 ha","152836.7271","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2014","2014","1000 ha","153246.536","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2015","2015","1000 ha","151430.0374","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2016","2016","1000 ha","149458.6599","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2017","2017","1000 ha","149150.7078","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2018","2018","1000 ha","150220.2445","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2019","2019","1000 ha","150336.2255","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6633","Land under temp. meadows and pastures","2020","2020","1000 ha","149773.6172","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2001","2001","1000 ha","203445.1931","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2002","2002","1000 ha","201822.1956","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2003","2003","1000 ha","212724.3827","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2004","2004","1000 ha","203862.5615","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2005","2005","1000 ha","203314.9103","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2006","2006","1000 ha","201230.0849","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2007","2007","1000 ha","200035.4956","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2008","2008","1000 ha","191183.9428","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2009","2009","1000 ha","186129.1105","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2010","2010","1000 ha","189000.4549","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2011","2011","1000 ha","184303.9612","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2012","2012","1000 ha","185853.8672","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2013","2013","1000 ha","181511.0685","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2014","2014","1000 ha","177702.7789","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2015","2015","1000 ha","181851.0838","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2016","2016","1000 ha","183155.2234","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2017","2017","1000 ha","183909.2331","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2018","2018","1000 ha","185639.2263","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2019","2019","1000 ha","179634.0255","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6640","Land with temporary fallow","2020","2020","1000 ha","176011.7703","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1961","1961","1000 ha","78142.1069","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1962","1962","1000 ha","79875.1727","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1963","1963","1000 ha","80079.5962","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1964","1964","1000 ha","81179.315","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1965","1965","1000 ha","81726.7291","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1966","1966","1000 ha","82254.7244","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1967","1967","1000 ha","82760.7197","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1968","1968","1000 ha","83820.4338","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1969","1969","1000 ha","84744.462","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1970","1970","1000 ha","86106.262","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1971","1971","1000 ha","87117.9","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1972","1972","1000 ha","87890.3","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1973","1973","1000 ha","89272.4","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1974","1974","1000 ha","90363.5","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1975","1975","1000 ha","91400.4","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1976","1976","1000 ha","92845.4","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1977","1977","1000 ha","94222.5","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1978","1978","1000 ha","95437.3","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1979","1979","1000 ha","96780.9","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1980","1980","1000 ha","98366.4","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1981","1981","1000 ha","99178.3525","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1982","1982","1000 ha","99822.1","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1983","1983","1000 ha","101225.6","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1984","1984","1000 ha","101691","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1985","1985","1000 ha","103829.1","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1986","1986","1000 ha","106467.692","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1987","1987","1000 ha","109664.25","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1988","1988","1000 ha","111950","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1989","1989","1000 ha","113210.35","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1990","1990","1000 ha","115571.8","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1991","1991","1000 ha","116572.767","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1992","1992","1000 ha","117985.2","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1993","1993","1000 ha","120408.4","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1994","1994","1000 ha","123285.01","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1995","1995","1000 ha","124449.81","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1996","1996","1000 ha","125768.8927","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1997","1997","1000 ha","127289.52","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1998","1998","1000 ha","128650.22","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","1999","1999","1000 ha","131467.12","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2000","2000","1000 ha","133252.85","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2001","2001","1000 ha","135626.61","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2002","2002","1000 ha","136986.15","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2003","2003","1000 ha","139221.57","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2004","2004","1000 ha","141978","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2005","2005","1000 ha","144872.24","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2006","2006","1000 ha","147526.4613","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2007","2007","1000 ha","150901.51","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2008","2008","1000 ha","152488.88","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2009","2009","1000 ha","154849.85","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2010","2010","1000 ha","157815.37","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2011","2011","1000 ha","160237.118","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2012","2012","1000 ha","162199.73","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2013","2013","1000 ha","163833.2513","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2014","2014","1000 ha","164546.9364","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2015","2015","1000 ha","166335.5601","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2016","2016","1000 ha","167928.6394","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2017","2017","1000 ha","171415.4161","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2018","2018","1000 ha","172543.2244","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2019","2019","1000 ha","173792.2915","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6650","Land under permanent crops","2020","2020","1000 ha","174493.422","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1961","1961","1000 ha","3090594.5293","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1962","1962","1000 ha","3096909.9435","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1963","1963","1000 ha","3099332.9036","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1964","1964","1000 ha","3105709.9177","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1965","1965","1000 ha","3115378.4047","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1966","1966","1000 ha","3123303.8147","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1967","1967","1000 ha","3133169.9847","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1968","1968","1000 ha","3155266.6424","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1969","1969","1000 ha","3153708.6909","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1970","1970","1000 ha","3144454.5339","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1971","1971","1000 ha","3163121.7447","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1972","1972","1000 ha","3173550.278","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1973","1973","1000 ha","3183543.178","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1974","1974","1000 ha","3195258.878","E","Estimated value"
"RL","Land Use","001","World","5110","Area","6655","Land under perm. meadows and pastures","1975","1975","1000 ha","3201988.878","E","Estimated value"
